2011,2,10,8,17.86,28.25,0,2.44,354.67
2011,2,10,9,20.76,19.62,0,2,318.16
2011,2,10,10,22.55,17.44,0,1.95,284.15
2011,2,10,11,23.42,16.5,0,2.46,263.8
2011,2,10,12,23.23,16.94,0,3.19,263.12
2011,2,10,13,22.91,17.56,0,3.78,267.16
2011,2,10,14,22.88,17.88,0,4.11,272.94
2011,2,10,15,21.88,20.25,0,4.29,276.9
2011,2,10,16,18.82,35.81,0,4.74,279.48
2011,2,10,17,14.33,43.81,0,5.25,289.03
2011,2,10,18,12.97,44.81,0,5.19,305.51
2011,2,10,19,12.08,46.06,0,5.03,327.82
2011,2,10,20,11.23,47.5,0,5.09,348.03
2011,2,10,21,10.51,48.5,0,5.26,1.87
2011,2,10,22,9.98,48.75,0,5.47,9.45
2011,2,10,23,9.64,48.44,0,5.64,12.96
2011,2,11,0,9.46,47.75,0,5.67,14.29
2011,2,11,1,9.4,46.81,0,5.55,12.86
2011,2,11,2,9.26,46.5,0,5.52,11.52
2011,2,11,3,9.01,46.75,0,5.5,12.04
2011,2,11,4,8.92,46.56,0,5.22,13.85
2011,2,11,5,9.26,44.62,0,4.53,17.15
2011,2,11,6,10.02,41.88,0,3.71,22.94
2011,2,11,7,13.17,46.62,0,2.99,27.84
2011,2,11,8,17.19,31.12,0,1.74,23.33
2011,2,11,9,20.05,22.44,0,2.41,307.87
2011,2,11,10,21.74,20.12,0,3.91,296.62
2011,2,11,11,22.88,19.06,0,4.68,294.13
2011,2,11,12,23.76,18.38,0,5.27,294.82
2011,2,11,13,23.89,18.5,0,5.72,300.35
2011,2,11,14,23.08,20.12,0,6.19,306.94
2011,2,11,15,21.89,22.88,0,6.66,311.62
2011,2,11,16,19.26,31.31,0,6.91,316.42
2011,2,11,17,14.73,41.88,0,7.61,325.76
2011,2,11,18,13.24,44.5,0,7.65,334.74
2011,2,11,19,12.3,47,0,7.14,339.9
2011,2,11,20,11.58,49.19,0,6.46,344
2011,2,11,21,11.09,50.44,0,5.94,347.32
2011,2,11,22,10.83,50.62,0,5.69,350.51
2011,2,11,23,10.87,49.88,0,5.67,355.57
2011,2,12,0,11.94,48.62,0,5.77,0.7
2011,2,12,1,12.37,47.62,0,5.89,1.9
2011,2,12,2,12.23,46.81,0,5.88,0.91
2011,2,12,3,11.77,45.75,0,5.69,359.13
2011,2,12,4,11.43,45.38,0,5.95,357.37
2011,2,12,5,11.37,45.19,0,6.64,359.6
2011,2,12,6,11.76,44.31,0,6.95,2.51
2011,2,12,7,15.41,41.44,0,6.56,2.05
2011,2,12,8,20.57,29.44,0,5,357.13
2011,2,12,9,23.83,22,0,5.49,337.49
2011,2,12,10,24.6,22.69,0,5.81,327.91
2011,2,12,11,24.4,23.62,0,5.98,328.74
2011,2,12,12,24.3,24.31,0,6.22,339.65
2011,2,12,13,24.77,23.31,0,6.47,353.83
2011,2,12,14,24.89,24.06,0,6.52,6.47
2011,2,12,15,24.23,28.5,0,6.02,19.56
2011,2,12,16,21.07,42.38,0,5.02,29.95
2011,2,12,17,18.69,44.75,0,4.27,41.81
2011,2,12,18,18.27,43.94,0,3.75,56.31
2011,2,12,19,17.93,43.88,0,3.49,77.58
2011,2,12,20,17.62,44.44,0,3.1,92.89
2011,2,12,21,17.33,45.06,0,3.01,100.32
2011,2,12,22,16.92,46.88,0,3.23,92.91
2011,2,12,23,15.8,50.94,0,4.59,81.48
2011,2,13,0,15.46,51.94,0,5.91,78.48
2011,2,13,1,15.16,51.69,0.01,7.44,79.35
2011,2,13,2,14.9,52.06,0.02,8.35,79.54
2011,2,13,3,14.57,54,0.04,8.58,80.73
2011,2,13,4,14.09,56.81,0.03,8,84.06
2011,2,13,5,13.53,58.88,0.02,7.31,93.55
2011,2,13,6,13.56,58.94,0.01,6.74,104.99
2011,2,13,7,16.48,55.75,0,5.71,115.72
2011,2,13,8,19.4,45.19,0,4.57,121
2011,2,13,9,21.33,35,0,5.14,129.52
2011,2,13,10,22.48,30.75,0.02,5.54,136.14
2011,2,13,11,23.01,30.44,0.08,5.15,147.76
2011,2,13,12,23.29,30.88,0.14,4.48,152.05
2011,2,13,13,23.05,32.62,0.15,3.4,149.37
2011,2,13,14,22.78,33.62,0.16,2.35,129.46
2011,2,13,15,22.39,36.94,0.26,1.73,91.81
2011,2,13,16,20.15,51.12,0.35,2.58,37.49
2011,2,13,17,17.36,60.56,0.26,4.77,34.45
2011,2,13,18,16.23,65.69,0.15,6.15,38.6
2011,2,13,19,15.41,69.19,0.1,6.64,40.42
2011,2,13,20,14.88,70.44,0.07,6.57,47.85
2011,2,13,21,14.55,70.06,0.07,6.17,57.09
2011,2,13,22,14.37,69.56,0.09,5.25,63.7
2011,2,13,23,14.62,67.81,0.08,4.56,71.32
2011,2,14,0,15.17,63.88,0.06,4,86.08
2011,2,14,1,15.18,63.38,0.05,3.89,106.94
2011,2,14,2,14.31,68.5,0.04,4.35,121.55
2011,2,14,3,13.66,73.75,0.03,4.85,126.28
2011,2,14,4,13.43,76.81,0.03,5.14,125.53
2011,2,14,5,13.12,79.31,0.05,5.43,119.78
2011,2,14,6,12.89,80.94,0.09,5.84,114.27
2011,2,14,7,14.61,76.56,0.13,5.8,110.9
2011,2,14,8,16.46,69.75,0.08,5.46,114.95
2011,2,14,9,19.29,56.38,0.06,5.53,124.41
2011,2,14,10,21.17,48.31,0.06,6.24,156.16
2011,2,14,11,21.22,48.88,0.13,7.65,161.1
2011,2,14,12,20.88,50.81,0.25,7.71,154.11
2011,2,14,13,20.83,51.38,0.27,7.5,145.7
2011,2,14,14,20.43,52.38,0.23,7.14,136.02
2011,2,14,15,19.58,55,0.2,6.99,142.45
2011,2,14,16,17.87,62.31,0.19,7.04,156.37
2011,2,14,17,15.48,74.69,0.13,6.25,159.12
2011,2,14,18,14.12,81.69,0.07,5.53,152.67
2011,2,14,19,13.03,86.44,0.04,4.53,136.68
2011,2,14,20,12.14,89.94,0.04,4.08,112.78
2011,2,14,21,11.56,92.06,0.05,4.47,90.3
2011,2,14,22,11.26,92.69,0.07,5.16,81.91
2011,2,14,23,11.15,91.88,0.09,5.99,83.18
2011,2,15,0,11.26,89.5,0.11,6.93,85.21
2011,2,15,1,11.29,87.44,0.09,7.31,94.47
2011,2,15,2,11.54,85.75,0.08,7.82,98.04
2011,2,15,3,11.73,85.44,0.08,8.11,107.89
2011,2,15,4,11.84,86.88,0.1,7.92,114.49
2011,2,15,5,11.64,89.94,0.14,7.53,115.69
2011,2,15,6,11.52,92.44,0.22,7.41,113.56
2011,2,15,7,12.25,91.69,0.32,7.38,104.4
