YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS50M,WD50M
2018,11,24,17,19.9,45.19,0,4.64,324.17
2018,11,24,18,19.12,45.5,0,4.32,329.68
2018,11,24,19,18.47,45.5,0,3.96,331.21
2018,11,24,20,17.91,45.44,0,3.62,328.78
2018,11,24,21,17.35,45.88,0,3.37,323.95
2018,11,24,22,16.62,47.06,0,3.32,320.16
2018,11,24,23,15.62,49.5,0,3.58,320.05
2018,11,25,0,14.34,53.44,0,4.17,321.78
2018,11,25,1,13.13,57.44,0,4.97,323.76
2018,11,25,2,12.33,59.88,0,5.6,324.89
2018,11,25,3,11.75,61.62,0,5.73,325.23
2018,11,25,4,11.22,63.25,0,5.56,322.53
2018,11,25,5,10.73,65.06,0,5.35,316.07
2018,11,25,6,10.45,66.5,0,5.21,307.26
2018,11,25,7,13.49,57.25,0,4.89,298.65
2018,11,25,8,16.15,48.81,0,3.43,291.37
2018,11,25,9,19.65,42.25,0,2.56,287.22
2018,11,25,10,24.14,30.31,0,3.25,304.53
2018,11,25,11,27.31,23,0,3.8,318.75
2018,11,25,12,28.31,21.56,0,3.88,326.82
2018,11,25,13,28.58,21.12,0,3.89,334.31
2018,11,25,14,28.31,21.62,0,3.76,339.68
2018,11,25,15,27.15,25.94,0,3.58,342.71
2018,11,25,16,23.44,42.56,0,3.42,347.74
2018,11,25,17,21.44,38.69,0,3.39,351.12
2018,11,25,18,20.74,38.88,0,3.21,352.3
2018,11,25,19,20.22,39.25,0,2.91,350.74
2018,11,25,20,19.44,40.88,0,2.82,350.12
2018,11,25,21,18.51,43.12,0,2.86,351.21
2018,11,25,22,17.73,44.81,0,2.78,353.37
2018,11,25,23,17.01,46.31,0,2.63,354.71
2018,11,26,0,16.26,48.31,0,2.52,347.26
2018,11,26,1,15.37,51.06,0,2.61,339.5
2018,11,26,2,14.3,54.56,0,2.95,342.28
2018,11,26,3,13.16,59.25,0,3.56,345.51
2018,11,26,4,12.24,63.56,0,4.1,343.15
2018,11,26,5,11.52,66.94,0,4.53,339.91
2018,11,26,6,11.09,69.19,0,4.64,337.97
2018,11,26,7,13.94,61.12,0,4.39,336.31
2018,11,26,8,16.6,51.5,0,2.84,331.18
2018,11,26,9,19.78,45.12,0,1.74,316.46
2018,11,26,10,24.8,30.5,0,2.68,332.61
2018,11,26,11,26.73,26.38,0,2.99,335.92
2018,11,26,12,27.65,24.81,0,3.19,337.52
2018,11,26,13,28,24.19,0,3.44,338.15
2018,11,26,14,27.83,24.38,0,3.57,342
2018,11,26,15,26.65,29.75,0,3.45,349.17
2018,11,26,16,23.16,44.31,0,3.26,1.1
2018,11,26,17,21.42,40.38,0,3.21,15.66
2018,11,26,18,20.52,42,0,3.24,35.38
2018,11,26,19,19.83,43.5,0,3.13,54.45
2018,11,26,20,19.28,44.56,0,2.9,68.49
2018,11,26,21,18.4,47.12,0,2.98,81.85
2018,11,26,22,17.28,50.81,0,3.29,93.26
2018,11,26,23,16.48,53.75,0,3.35,102.25
2018,11,27,0,16.26,54.56,0,2.77,115.05
2018,11,27,1,15.98,56,0,2.31,124.23
2018,11,27,2,15.55,57.88,0,1.97,123.38
2018,11,27,3,14.96,60.62,0,1.72,114.12
2018,11,27,4,14.65,62.25,0,1.47,101.31
2018,11,27,5,14.14,64.88,0,1.42,89.69
2018,11,27,6,13.86,67.06,0,1.4,83.27
2018,11,27,7,14.91,66.62,0,1.54,85.07
2018,11,27,8,16.37,60.44,0,1.5,86.13
2018,11,27,9,18.03,57.06,0,1.26,91.42
2018,11,27,10,21.15,48.69,0,2.49,114.31
2018,11,27,11,24.89,38.88,0,3.51,115.31
2018,11,27,12,26.23,36.19,0,3.66,109.87
2018,11,27,13,26.51,35.88,0,3.53,105.27
2018,11,27,14,25.66,38.62,0,3.39,102.11
2018,11,27,15,24.12,49.38,0,3.61,106.2
2018,11,27,16,21.53,57.75,0,4.3,114.7
2018,11,27,17,19.79,59.75,0,4.91,121.67
2018,11,27,18,19.06,61.5,0,5.14,129.33
2018,11,27,19,18.39,63.25,0,5,137.21
2018,11,27,20,17.9,64.56,0,4.83,145.21
2018,11,27,21,17.44,65.5,0,4.63,150.45
2018,11,27,22,17.03,66.44,0,4.17,152.91
2018,11,27,23,16.76,66.62,0,3.58,151.7
2018,11,28,0,16.67,66.19,0,3.07,144.33
2018,11,28,1,16.39,66.75,0,2.93,131.86
2018,11,28,2,16,67.94,0,2.91,120.15
2018,11,28,3,15.62,69.12,0,2.83,111.68
2018,11,28,4,15.34,70.06,0,2.61,107.24
2018,11,28,5,15.23,70.25,0,2.09,102.95
2018,11,28,6,14.99,70.81,0,1.4,94.47
2018,11,28,7,15.87,69,0,0.78,75.55
2018,11,28,8,17.28,63.5,0,0.6,46.06
2018,11,28,9,20.08,53.25,0,1.46,100.47
2018,11,28,10,23.05,42.56,0,2.8,117.64
2018,11,28,11,24.08,40.06,0,2.74,116.05
2018,11,28,12,24.48,39.56,0,2.29,108.74
2018,11,28,13,24.54,40.62,0,1.84,95.11
2018,11,28,14,24.21,43.5,0,1.54,70.46
2018,11,28,15,23.01,54.44,0,1.78,42.87
2018,11,28,16,21.57,54.25,0,2.28,31.57
2018,11,28,17,20.24,55.38,0,2.76,28.38
2018,11,28,18,19.26,58.06,0,3.24,25.58
2018,11,28,19,18.23,60,0,3.57,23.08
2018,11,28,20,17.55,61.25,0,3.52,20.53
2018,11,28,21,17.25,61.88,0,3.25,18.09
2018,11,28,22,17.06,62.12,0,2.94,15.88
2018,11,28,23,16.93,62.12,0,2.63,14.28
2018,11,29,0,16.87,61.88,0,2.26,8.55
2018,11,29,1,16.74,61.88,0,1.97,356.59
2018,11,29,2,16.41,62.88,0,1.9,348.83
2018,11,29,3,15.86,64.94,0,1.78,353.44
2018,11,29,4,15.37,66.88,0,1.74,353.03
2018,11,29,5,14.84,69.19,0,1.93,338.41
2018,11,29,6,14.3,71.62,0,2.09,328.15
2018,11,29,7,15.19,70.19,0,1.91,324.68
2018,11,29,8,16.99,62.62,0,1.76,311.4
2018,11,29,9,19.77,54.38,0,1.07,300.68
2018,11,29,10,24.14,42.56,0,0.25,51.34
2018,11,29,11,25.83,38.81,0,0.56,62.72
2018,11,29,12,26.72,36.81,0,0.65,23.2
2018,11,29,13,27.15,35.62,0,1.04,355.27
2018,11,29,14,26.94,35.88,0,1.49,350.64
2018,11,29,15,26.01,41.31,0,1.67,354.1
2018,11,29,16,24.16,48.12,0,1.66,357.03
2018,11,29,17,22.62,48.5,0,1.67,3.76
2018,11,29,18,21.8,49.69,0,1.75,16.33
2018,11,29,19,21.14,50.5,0,1.65,24.26
2018,11,29,20,20.83,50.62,0,1.4,23.99
2018,11,29,21,20.37,51.5,0,1.23,10.95
2018,11,29,22,19.44,54.19,0,1.31,347.62
2018,11,29,23,18.11,58.5,0,1.81,328.57
2018,11,30,0,16.92,62.38,0,2.51,322.09
2018,11,30,1,15.59,67.06,0,3.19,322.77
2018,11,30,2,14.47,70.69,0,3.79,324.9
2018,11,30,3,13.69,72.5,0,4.1,324.86
2018,11,30,4,13.1,73.06,0,4.03,321.53
2018,11,30,5,12.6,73.44,0,3.82,314.17
2018,11,30,6,12.17,73.88,0,3.74,303.22
2018,11,30,7,13.89,68.06,0,3.81,291.78
2018,11,30,8,16.24,57.88,0,3.07,281.31
2018,11,30,9,18.85,51.5,0,2.37,269.05
2018,11,30,10,23.41,35.88,0,2.83,283.23
2018,11,30,11,25.94,28.75,0,3.27,296.57
2018,11,30,12,26.97,26.62,0,3.49,303.3
2018,11,30,13,27.3,25.81,0,3.51,309.22
2018,11,30,14,27.04,26,0,3.46,314.08
2018,11,30,15,25.72,33.62,0,3.24,319.5
2018,11,30,16,22.68,44.81,0,2.96,327.4
2018,11,30,17,21.33,40,0,2.78,332.93
2018,11,30,18,20.8,40.31,0,2.5,341.06
2018,11,30,19,20.2,41.31,0,2.33,350.54
2018,11,30,20,19.44,43.12,0,2.31,355.16
2018,11,30,21,18.66,45,0,2.31,351.24
2018,11,30,22,17.74,47.56,0,2.42,340.74
2018,11,30,23,16.68,50.62,0,2.65,327.3
2018,12,1,0,15.5,54.19,0,3,312.89
2018,12,1,1,14.19,59.19,0,3.56,303.1
2018,12,1,2,13.08,63.69,0,4.06,301.8
2018,12,1,3,12.37,66.38,0,4.25,303.37
2018,12,1,4,11.87,68,0,4.19,303.6
2018,12,1,5,11.48,68.94,0,4.07,302.93
2018,12,1,6,11.24,69.19,0,3.88,301.93
2018,12,1,7,13.57,63.25,0,3.56,299.43
2018,12,1,8,16.39,51,0,2.54,294.91
2018,12,1,9,19.51,44.38,0,1.75,288.76
2018,12,1,10,24.8,28.12,0,3.01,306.78
2018,12,1,11,26.43,24.31,0,3.44,307.81
2018,12,1,12,27.07,23.12,0,3.59,309.17
2018,12,1,13,27.24,22.75,0,3.75,312.47
2018,12,1,14,26.86,23.25,0,3.82,315.58
2018,12,1,15,25.57,28.56,0,3.57,320.5
2018,12,1,16,22.4,41.56,0,2.92,331.38
2018,12,1,17,21.36,35.69,0,2.18,346.56
2018,12,1,18,21.08,34,0,1.55,7.23
2018,12,1,19,20.96,33.19,0,1.14,35.22
2018,12,1,20,20.3,34.25,0,1.05,66.69
2018,12,1,21,19.53,35.62,0,1.11,96.47
2018,12,1,22,18.73,37.38,0,1.14,122.17
2018,12,1,23,18.11,38.69,0,1.01,161
2018,12,2,0,17.18,40.94,0,1.18,204.19
2018,12,2,1,16.16,43.62,0,1.34,225.24
2018,12,2,2,15.45,45.25,0,1.32,226.93
2018,12,2,3,14.62,47.25,0,1.37,220.14
2018,12,2,4,13.73,50.38,0,1.64,214.52
2018,12,2,5,13.24,52.5,0,1.9,208.14
2018,12,2,6,12.78,54.75,0,1.97,199.01
2018,12,2,7,13.96,58.19,0,1.81,191.94
2018,12,2,8,16.37,48,0,1.37,192.85
2018,12,2,9,19.4,41.38,0,1.04,189.53
2018,12,2,10,23.73,30.31,0,1.01,188
2018,12,2,11,25.98,25.19,0,0.64,266.51
2018,12,2,12,26.73,23.69,0,1.3,304.74
2018,12,2,13,26.94,23.12,0,1.83,319.66
2018,12,2,14,26.56,23.44,0,2.05,331.09
2018,12,2,15,25.4,27.88,0,2.16,341.24
2018,12,2,16,22.61,39.31,0,2.23,351.76
2018,12,2,17,21.09,34.88,0,2.16,0.21
2018,12,2,18,20.19,35.5,0,1.95,5.51
2018,12,2,19,19.54,36.12,0,1.61,14.57
2018,12,2,20,19.48,35.12,0,1.34,34.06
2018,12,2,21,18.98,35.88,0,1.11,56.76
2018,12,2,22,18.37,37.44,0,0.85,84.71
2018,12,2,23,17.79,39,0,0.48,133.03
2018,12,3,0,17.05,40.69,0,0.59,217.48
2018,12,3,1,16.18,42.56,0,0.98,247.1
2018,12,3,2,15.08,45.69,0,1.33,259.15
2018,12,3,3,14.07,48.5,0,1.48,269.09
2018,12,3,4,13.44,50.75,0,1.55,275.51
2018,12,3,5,12.96,52.69,0,1.55,278.42
2018,12,3,6,12.61,54.31,0,1.5,275.98
2018,12,3,7,13.76,57.06,0,1.47,269.7
2018,12,3,8,15.95,48,0,1.24,264.22
2018,12,3,9,18.93,41.31,0,1.01,244.42
2018,12,3,10,23.19,30.56,0,0.93,233.9
2018,12,3,11,25.26,26.38,0,0.79,299.11
2018,12,3,12,26.05,24.88,0,1.19,329.23
2018,12,3,13,26.3,24.19,0,1.54,338.63
2018,12,3,14,26,24.5,0,1.76,344.86
2018,12,3,15,24.93,29.19,0,1.93,353.48
2018,12,3,16,22.23,40.75,0,2.21,7.3
2018,12,3,17,20.47,37.19,0,2.44,19.65
2018,12,3,18,19.76,37.62,0,2.36,30.05
2018,12,3,19,19.33,37.81,0,1.88,37.58
2018,12,3,20,19.24,37.19,0,1.34,47.12
2018,12,3,21,18.91,37.44,0,1.11,54.42
2018,12,3,22,18.26,39.06,0,1.07,53.05
2018,12,3,23,17.53,40.75,0,1.07,50.62
2018,12,4,0,16.62,42.88,0,1.29,51.88
2018,12,4,1,15.24,46.81,0,1.6,58.41
2018,12,4,2,14.39,48.88,0,1.64,63.31
2018,12,4,3,13.88,50.69,0,1.51,61.84
2018,12,4,4,13.64,51.75,0,1.33,58.92
2018,12,4,5,12.77,55.12,0,1.39,55.77
2018,12,4,6,12.66,55.62,0,1.25,52.34
2018,12,4,7,13.69,57.12,0,0.76,48.76
2018,12,4,8,15.55,49.31,0,0.2,313.45
2018,12,4,9,18.11,43.81,0,0.34,248.2
2018,12,4,10,22.23,33.19,0,0.55,165.96
2018,12,4,11,25.25,25.69,0,0.2,48.18
2018,12,4,12,26.19,23.75,0,0.69,5.84
2018,12,4,13,26.46,22.94,0,0.92,3.39
2018,12,4,14,26.23,23.19,0,0.98,2.75
2018,12,4,15,25.3,27.38,0,1.01,0.89
2018,12,4,16,22.99,35.5,0,1.33,4.37
2018,12,4,17,21.18,34.06,0,1.81,10.19
2018,12,4,18,20.08,35.56,0,2.32,14.46
2018,12,4,19,18.93,38.44,0,2.74,17.92
2018,12,4,20,18.02,40.94,0,2.9,20.48
2018,12,4,21,17.11,43.81,0,3.04,23.8
2018,12,4,22,16.25,46.75,0,3.17,22.77
2018,12,4,23,15.54,48.88,0,3.14,18.12
2018,12,5,0,14.66,51.75,0,3.28,17.31
2018,12,5,1,13.85,54.56,0,3.37,16.04
2018,12,5,2,12.94,56.25,0,3.29,14.73
2018,12,5,3,12.31,57.44,0,3.08,13.47
2018,12,5,4,12.18,57.75,0,2.5,9.55
2018,12,5,5,12.13,57.81,0,1.78,3.26
2018,12,5,6,12.31,56.94,0,1.18,353.91
2018,12,5,7,13.23,59.62,0,0.85,313.88
2018,12,5,8,15.11,50.12,0,0.91,267.53
2018,12,5,9,17.92,44.06,0,1.08,239.18
2018,12,5,10,23.33,28.88,0,1.52,232.54
2018,12,5,11,25.42,24.19,0,1.9,245.75
2018,12,5,12,26.11,22.81,0,1.97,254.8
2018,12,5,13,26.24,22.31,0,1.89,264.78
2018,12,5,14,25.9,22.56,0,1.77,276.34
2018,12,5,15,24.8,27.38,0,1.61,292.21
2018,12,5,16,22.37,35.62,0,1.55,321.34
2018,12,5,17,20.64,33.94,0,1.7,354.45
2018,12,5,18,19.72,35.19,0,1.94,19.31
2018,12,5,19,19.03,36.12,0,2.15,37.91
2018,12,5,20,18.08,38.56,0,2.32,51.97
2018,12,5,21,17.12,41.31,0,2.52,61.93
2018,12,5,22,16.17,44,0,2.67,67.48
2018,12,5,23,15.19,46.94,0,2.82,70.91
2018,12,6,0,14.22,50.12,0,2.95,72.91
2018,12,6,1,13.33,53.12,0,3.02,73.16
2018,12,6,2,12.58,56.25,0,2.97,75.23
2018,12,6,3,11.89,59.75,0,2.91,80.11
2018,12,6,4,11.26,63.06,0,2.9,86.75
2018,12,6,5,10.75,65.81,0,2.88,95.6
2018,12,6,6,10.43,67.62,0,2.82,106.93
2018,12,6,7,11.94,65.19,0,2.67,120.85
2018,12,6,8,14.61,54.5,0,2.07,130.25
2018,12,6,9,17.62,46.38,0,1.73,129.31
2018,12,6,10,21.98,33.12,0,1.7,108.19
2018,12,6,11,24.19,27.62,0,1.31,69.08
2018,12,6,12,24.82,26.69,0,1.28,37.29
2018,12,6,13,24.98,26.31,0,1.51,14.04
2018,12,6,14,24.62,26.69,0,1.82,355.81
2018,12,6,15,23.51,31.88,0,2.32,339.49
2018,12,6,16,20.48,44.06,0,2.73,333.07
2018,12,6,17,18.66,42.75,0,3.02,332.7
2018,12,6,18,17.51,45.44,0,3.39,334.03
2018,12,6,19,16.4,48.19,0,3.75,335.52
2018,12,6,20,15.46,50.44,0,3.96,339.67
2018,12,6,21,14.65,52.38,0,4.04,345.56
2018,12,6,22,13.93,54.12,0,4.07,351.61
2018,12,6,23,13.29,55.5,0,4.04,355.56
2018,12,7,0,12.87,56,0,3.83,358.13
2018,12,7,1,12.57,56.19,0,3.53,359.62
2018,12,7,2,12.15,57.31,0,3.31,356.48
2018,12,7,3,11.64,58.94,0,3.17,349.05
2018,12,7,4,11.15,60.62,0,3.02,339.88
2018,12,7,5,10.64,62.62,0,2.94,331.05
2018,12,7,6,10.05,65.19,0,3.02,320.35
2018,12,7,7,11.37,63.81,0,3.31,309.55
2018,12,7,8,13.91,53.19,0,2.7,300.79
2018,12,7,9,16.69,47.06,0,1.86,289.35
2018,12,7,10,21.69,33.62,0,2.04,305.82
2018,12,7,11,23.99,29.19,0,2.18,309.62
2018,12,7,12,25.02,27.12,0,2.27,307.03
2018,12,7,13,25.44,25.81,0,2.34,303.58
2018,12,7,14,25.22,25.62,0,2.45,303.84
2018,12,7,15,23.95,32.12,0,2.51,308.3
2018,12,7,16,21.23,40.62,0,2.32,315.27
2018,12,7,17,19.76,37.69,0,1.94,328.48
2018,12,7,18,19.71,36.19,0,1.55,351.91
2018,12,7,19,19.02,37.56,0,1.42,18.93
2018,12,7,20,18.27,39.44,0,1.37,34.78
2018,12,7,21,17.68,41,0,1.24,39.39
2018,12,7,22,17.05,42.75,0,1.02,33.45
2018,12,7,23,16.42,44.06,0,0.78,8.62
2018,12,8,0,15.6,45.94,0,0.8,327.7
2018,12,8,1,14.65,48.88,0,1.21,302.36
2018,12,8,2,13.73,51.94,0,1.41,296.28
2018,12,8,3,13.12,54,0,1.3,291.8
2018,12,8,4,12.58,55.81,0,1.13,281.15
2018,12,8,5,12.08,57.5,0,0.98,257.52
2018,12,8,6,11.47,59.81,0,1.1,228.47
2018,12,8,7,11.93,62.31,0,1.51,212.79
2018,12,8,8,14.1,53.44,0,1.53,213.12
2018,12,8,9,17.05,45.06,0,1.21,193.41
2018,12,8,10,21.2,33.75,0,1.42,179.69
2018,12,8,11,23.31,29.12,0,0.86,195.3
2018,12,8,12,24.21,27.5,0,0.5,241.03
2018,12,8,13,24.62,26.75,0,0.51,296.18
2018,12,8,14,24.44,26.94,0,0.71,335.97
2018,12,8,15,23.59,30.75,0,1.08,4.97
2018,12,8,16,21.08,39.75,0,1.9,28.99
2018,12,8,17,18.85,40.75,0,2.78,42.38
2018,12,8,18,17.39,44.88,0,3.46,52.25
2018,12,8,19,16.26,47.56,0,3.83,61.5
2018,12,8,20,15.48,49.12,0,3.9,72.04
2018,12,8,21,14.94,50,0,3.72,82.87
2018,12,8,22,14.51,50.56,0,3.43,93.4
2018,12,8,23,14.18,50.81,0,3.05,105.6
2018,12,9,0,13.87,50.88,0,2.58,121.53
2018,12,9,1,13.56,51.5,0,2.13,141.24
2018,12,9,2,13.23,52.75,0,1.73,165.09
2018,12,9,3,12.51,55.56,0,1.53,195.38
2018,12,9,4,11.9,58.12,0,1.61,225.59
2018,12,9,5,11.34,60.5,0,1.88,247.58
2018,12,9,6,10.58,64.06,0,2.4,262.32
2018,12,9,7,11.48,64.31,0,2.88,271.09
2018,12,9,8,14.15,53.94,0,2.52,275.87
2018,12,9,9,16.99,46.62,0,1.66,270.54
2018,12,9,10,20.81,36.5,0,1.26,252.01
2018,12,9,11,24,28.88,0,1.08,296.57
2018,12,9,12,25.06,26.69,0,1.42,327.63
2018,12,9,13,25.3,25.94,0,1.61,342.18
2018,12,9,14,24.93,26.5,0,1.62,352.81
2018,12,9,15,23.73,32.44,0,1.61,8.37
2018,12,9,16,21.17,40.44,0,1.93,35.94
2018,12,9,17,19.16,40.25,0,2.51,60.08
2018,12,9,18,17.64,44.56,0,3.16,78.88
2018,12,9,19,16.18,48.44,0,3.8,93.66
2018,12,9,20,15.14,51,0,4.11,106.89
2018,12,9,21,14.37,52.75,0,4.23,118.84
2018,12,9,22,13.71,54.25,0,4.22,128.01
2018,12,9,23,13.21,55.19,0,4.04,135.94
2018,12,10,0,12.87,55.44,0,3.71,143.73
2018,12,10,1,12.56,55.75,0,3.31,152.1
2018,12,10,2,12.14,57.06,0,3,162.08
2018,12,10,3,11.55,59.19,0,2.88,172.05
2018,12,10,4,10.85,61.94,0,2.92,180.46
2018,12,10,5,10.14,65,0,3.09,185.36
2018,12,10,6,9.5,67.94,0,3.25,187.45
2018,12,10,7,10.93,64.94,0,3.24,190.28
2018,12,10,8,13.26,55.69,0,2.18,197.27
2018,12,10,9,15.87,49.38,0,1.18,195.69
2018,12,10,10,20.07,37.44,0,2.41,162.45
2018,12,10,11,23.16,29.88,0,1.7,135.19
2018,12,10,12,24.15,28.31,0,1.18,84.29
2018,12,10,13,24.4,27.75,0,1.57,52.5
2018,12,10,14,24.07,28.31,0,2.03,48.59
2018,12,10,15,22.73,36.12,0,2.57,55.54
2018,12,10,16,19.19,48.75,0,3.48,67
2018,12,10,17,16.84,49.12,0,4.27,75.68
2018,12,10,18,15.75,51.5,0,4.72,83.16
2018,12,10,19,14.97,53.12,0,4.84,89.54
2018,12,10,20,14.34,54.38,0,4.72,95.98
2018,12,10,21,13.85,55.31,0,4.49,104.83
2018,12,10,22,13.42,56.12,0,4.29,115.35
2018,12,10,23,12.99,56.88,0,4.14,126.48
2018,12,11,0,12.54,57.81,0,4.04,138.21
2018,12,11,1,12.07,58.88,0,3.96,148.78
2018,12,11,2,11.77,59.62,0,3.66,157.65
2018,12,11,3,11.69,59.75,0,3.09,165.96
2018,12,11,4,11.75,59.31,0,2.36,174.5
2018,12,11,5,11.83,58.94,0,1.63,188.25
2018,12,11,6,11.51,60.44,0,1.11,215.58
2018,12,11,7,12.24,61.69,0,0.97,251.71
2018,12,11,8,13.93,54.69,0,0.8,283.63
2018,12,11,9,16.44,47.38,0,0.27,324.46
2018,12,11,10,20.46,36.31,0,0.65,18.22
2018,12,11,11,23.44,30.06,0,2.05,355.42
2018,12,11,12,24.3,28.44,0,2.61,351.72
2018,12,11,13,24.53,28.12,0,2.84,354.32
2018,12,11,14,24.15,28.88,0,2.74,2.62
2018,12,11,15,22.8,37.94,0,2.52,23.55
2018,12,11,16,19.75,46.88,0,2.95,54.5
2018,12,11,17,17.61,46.94,0,3.6,75.42
2018,12,11,18,16.3,49.75,0,4.19,88.82
2018,12,11,19,15.26,51.75,0,4.66,96.84
2018,12,11,20,14.48,53.19,0,4.95,102.39
2018,12,11,21,13.82,54.5,0,5.32,107.88
2018,12,11,22,13.26,55.81,0,5.63,112.79
2018,12,11,23,12.79,57,0,5.85,117.93
2018,12,12,0,12.37,58,0,6.03,124.23
2018,12,12,1,12.31,58.38,0,6.1,132.15
2018,12,12,2,12.22,58.88,0,6.14,140.32
2018,12,12,3,11.99,59.81,0,6.16,147.06
2018,12,12,4,11.74,60.88,0.01,6.12,150.92
2018,12,12,5,11.52,62.38,0.02,6.03,152.37
2018,12,12,6,11.69,63.31,0.07,6.09,152.68
2018,12,12,7,12.9,61,0.44,5.44,154.39
2018,12,12,8,14.05,59,0.02,3.98,159.68
2018,12,12,9,15.59,57.75,0.07,3.05,174.55
2018,12,12,10,17.23,54.75,0.09,3.69,192.59
2018,12,12,11,18.1,57.25,0.07,3.69,191.6
2018,12,12,12,18.45,59.25,0.04,2.86,156.31
2018,12,12,13,17.98,62.56,0.03,2.99,120.99
2018,12,12,14,17.58,64.69,0.01,3.3,99.53
2018,12,12,15,17.23,66.12,0,4.18,83.57
2018,12,12,16,16.02,72,0,5.1,70.95
2018,12,12,17,13.74,83.25,0,5.89,64.32
2018,12,12,18,12.94,87.12,0,6.06,61.91
2018,12,12,19,12.18,90.12,0,5.83,60.04
2018,12,12,20,11.66,91.44,0,5.33,62.23
2018,12,12,21,11.12,93.12,0,4.93,67.83
2018,12,12,22,10.73,94.38,0,4.51,75.96
2018,12,12,23,10.4,95.75,0,4.13,85.88
2018,12,13,0,10.05,97.5,0,3.86,96.98
2018,12,13,1,10.06,97.38,0,3.65,106.65
2018,12,13,2,10.19,96.69,0,3.1,110.03
2018,12,13,3,10.08,97.69,0,2.1,107.76
2018,12,13,4,10.23,96.94,0,0.99,90.45
2018,12,13,5,10.15,97.25,0,0.85,1.58
2018,12,13,6,9.7,99.62,0,1.93,334.89
2018,12,13,7,10.9,91.81,0,2.65,331.24
2018,12,13,8,12.72,81.12,0,2.37,334.87
2018,12,13,9,15.75,65.31,0,1.84,339.42
2018,12,13,10,19.08,50.75,0,0.82,326.61
2018,12,13,11,20.87,45.19,0,0.6,289.86
2018,12,13,12,21.8,42.62,0,0.83,282.47
2018,12,13,13,22.21,41.25,0,1.17,289.89
2018,12,13,14,21.97,41.19,0,1.55,308.25
2018,12,13,15,21.06,45.31,0,2.25,331.12
2018,12,13,16,18,58.88,0,3.58,345.84
2018,12,13,17,15.7,62.5,0,4.7,351.79
2018,12,13,18,14.84,65.94,0,5.38,355.34
2018,12,13,19,14.15,69.25,0,5.66,357.15
2018,12,13,20,13.51,72.25,0,5.63,356.74
2018,12,13,21,12.88,75.25,0,5.57,354.93
2018,12,13,22,12.29,78.12,0,5.71,352.77
2018,12,13,23,11.72,80.69,0,5.96,350.5
2018,12,14,0,11.17,82.81,0,6.19,348.79
2018,12,14,1,10.59,84.38,0,6.24,347.49
2018,12,14,2,10.01,85.25,0,6.18,346.24
2018,12,14,3,9.43,85.56,0,5.97,344.2
2018,12,14,4,8.85,86.12,0,5.67,341.12
2018,12,14,5,8.34,87.12,0,5.47,338.02
2018,12,14,6,7.97,88.12,0,5.38,335.45
2018,12,14,7,9.75,77.88,0,4.65,333.91
2018,12,14,8,11.87,68.69,0,3.03,328.48
2018,12,14,9,15.54,56.31,0,2.61,332.9
2018,12,14,10,19.76,43.81,0,2.52,333.83
2018,12,14,11,21.32,39.06,0,2.2,314.42
2018,12,14,12,22.17,35.38,0,2.4,305.45
2018,12,14,13,22.53,33,0,2.68,305.27
2018,12,14,14,22.4,31.62,0,2.96,311.36
2018,12,14,15,21.41,33.75,0,3.24,317.84
2018,12,14,16,17.8,49.44,0,3.68,320.94
2018,12,14,17,15.33,50.44,0,4.21,324.13
2018,12,14,18,14.21,52.5,0,4.69,327.79
2018,12,14,19,13.23,54.31,0,5.21,330.82
2018,12,14,20,12.36,56.06,0,5.68,332.02
2018,12,14,21,11.57,58,0,6.03,332.47
2018,12,14,22,10.83,60.06,0,6.35,333.4
2018,12,14,23,10.12,62.75,0,6.55,334.57
2018,12,15,0,9.43,66.94,0,6.58,336.63
2018,12,15,1,8.77,72.31,0,6.51,339.56
2018,12,15,2,8.16,78.44,0,6.44,342.11
2018,12,15,3,7.6,84.88,0,6.35,343.28
2018,12,15,4,7.05,91,0,6.12,342.7
2018,12,15,5,6.56,96.12,0,5.81,340.27
2018,12,15,6,6.19,99.19,0,5.53,336.15
2018,12,15,7,8.61,84.12,0,4.75,330.52
2018,12,15,8,11.19,71.31,0,3.15,320.03
2018,12,15,9,15.15,56.56,0,2.71,310.44
2018,12,15,10,19.7,37.56,0,3.21,308.68
2018,12,15,11,21.31,31.62,0,3.18,303.18
2018,12,15,12,22.23,28.69,0,3.2,304.16
2018,12,15,13,22.68,26.81,0,3.17,308.2
2018,12,15,14,22.55,26.12,0,2.98,314.89
2018,12,15,15,21.53,29.56,0,2.77,321.52
2018,12,15,16,18.26,43.5,0,2.8,323.51
2018,12,15,17,16.5,40.81,0,2.86,325.92
2018,12,15,18,15.86,41.81,0,2.74,333
2018,12,15,19,15.32,42.56,0,2.52,340.27
2018,12,15,20,14.84,43.56,0,2.15,342.68
2018,12,15,21,14.58,44.25,0,1.62,336.77
2018,12,15,22,14.26,44.81,0,1.19,315.8
2018,12,15,23,13.37,47.88,0,1.31,290.6
2018,12,16,0,11.8,53.88,0,1.89,287.54
2018,12,16,1,10.48,59.75,0,2.75,297.08
2018,12,16,2,8.86,67.56,0,3.72,312.87
2018,12,16,3,7.69,74.31,0,4.69,325.38
2018,12,16,4,7.06,78.31,0,5.26,333.93
2018,12,16,5,6.56,81.5,0,5.38,341.46
2018,12,16,6,6.15,84.19,0,5.33,347.04
2018,12,16,7,8.48,72.44,0,4.96,349.84
