,T2M,PRECTOTCORR,DY,MO,YEAR,RH2M,WD50M,WS2M
347,15.4,1.0,14,12,2011,79.19,233.88,1.38
348,14.8,1.0,15,12,2011,76.62,242.81,1.35
349,14.51,1.0,16,12,2011,70.62,219.25,1.18
350,13.6,1.0,17,12,2011,72.5,238.19,1.5
351,13.4,1.0,18,12,2011,69.5,208.25,1.27
352,13.33,1.0,19,12,2011,71.31,259.0,1.41
353,13.54,1.0,20,12,2011,72.44,256.88,1.59
354,13.5,1.0,21,12,2011,70.5,236.94,1.47
355,13.24,1.0,22,12,2011,68.0,276.5,1.42
356,13.32,1.0,23,12,2011,71.94,246.56,1.38
357,14.11,1.0,24,12,2011,73.12,279.0,1.34
358,14.44,1.0,25,12,2011,66.44,283.5,1.41
359,14.75,1.0,26,12,2011,66.44,221.69,1.37
360,14.97,1.0,27,12,2011,65.38,141.62,1.39
361,15.94,1.0,28,12,2011,68.81,196.12,1.48
362,17.53,1.0,29,12,2011,72.69,113.75,1.38
363,18.67,0.0,30,12,2011,71.25,52.12,1.18
364,19.5,0.0,31,12,2011,74.56,123.31,0.91
365,20.53,0.0,1,1,2012,78.94,224.0,0.95
366,19.05,0.0,2,1,2012,85.0,183.5,1.32
367,18.44,0.0,3,1,2012,83.31,237.38,1.21
368,18.05,0.0,4,1,2012,81.19,178.81,0.87
369,19.33,0.0,5,1,2012,86.38,159.75,1.12
370,19.6,0.0,6,1,2012,87.25,140.38,0.98
371,18.91,0.0,7,1,2012,88.12,85.81,1.26
372,18.92,0.0,8,1,2012,86.81,103.06,1.17
373,17.76,0.0,9,1,2012,92.94,67.62,1.53
374,16.69,0.0,10,1,2012,86.5,327.69,1.82
375,15.63,0.0,11,1,2012,75.69,310.19,2.2
376,12.95,1.0,12,1,2012,69.44,320.94,2.09
377,11.94,1.0,13,1,2012,71.94,311.06,2.31
378,12.37,1.0,14,1,2012,63.44,312.5,1.64
379,13.72,1.0,15,1,2012,62.81,254.38,1.42
380,16.17,1.0,16,1,2012,66.56,234.38,1.12
381,17.23,1.0,17,1,2012,67.0,223.69,1.43
382,17.41,0.0,18,1,2012,71.38,235.38,1.25
383,18.1,0.0,19,1,2012,83.81,139.38,1.33
384,18.45,0.0,20,1,2012,82.19,236.62,1.42
385,15.65,1.0,21,1,2012,73.69,320.56,2.31
386,13.91,1.0,22,1,2012,65.06,232.12,1.6
387,14.82,1.0,23,1,2012,62.38,251.31,1.19
388,15.6,1.0,24,1,2012,66.69,226.62,1.14
389,17.31,1.0,25,1,2012,66.38,203.62,0.83
390,17.73,1.0,26,1,2012,69.19,249.31,1.2
391,17.31,1.0,27,1,2012,71.75,257.25,1.78
392,17.27,0.0,28,1,2012,65.19,230.94,0.85
393,16.26,0.0,29,1,2012,74.25,314.94,1.77
394,16.77,1.0,30,1,2012,75.75,311.56,1.78
395,16.44,1.0,31,1,2012,65.88,342.0,2.07
396,16.31,1.0,1,2,2012,69.38,331.0,1.97
397,14.8,1.0,2,2,2012,59.62,274.62,1.92
398,15.4,1.0,3,2,2012,58.62,330.62,1.81
399,17.18,1.0,4,2,2012,54.75,248.06,1.29
400,19.27,1.0,5,2,2012,55.06,247.94,1.02
401,19.1,1.0,6,2,2012,66.5,299.5,1.9
402,19.94,1.0,7,2,2012,68.5,241.31,1.38
403,20.1,1.0,8,2,2012,74.25,210.75,1.51
404,19.23,1.0,9,2,2012,67.62,282.75,3.16
405,15.06,1.0,10,2,2012,51.25,239.0,2.07
406,15.76,1.0,11,2,2012,51.19,257.94,1.48
407,15.8,1.0,12,2,2012,57.06,219.62,1.47
408,18.08,1.0,13,2,2012,55.0,148.25,1.05
