,T2M,PRECTOTCORR,DY,MO,YEAR,RH2M,WD50M,WS2M
356,13.36,1.0,23,12,2011,70.44,235.25,1.28
357,14.37,1.0,24,12,2011,68.56,311.0,1.25
358,15.02,1.0,25,12,2011,65.31,329.69,1.29
359,15.2,1.0,26,12,2011,69.0,312.56,1.43
360,15.25,1.0,27,12,2011,63.44,257.38,1.45
361,16.69,1.0,28,12,2011,66.75,273.38,1.54
362,17.99,0.0,29,12,2011,72.81,207.06,1.47
363,18.58,0.0,30,12,2011,71.31,74.75,1.33
364,18.97,1.0,31,12,2011,71.5,134.12,1.12
365,19.58,0.0,1,1,2012,72.44,137.38,0.84
366,18.12,0.0,2,1,2012,82.56,172.31,1.48
367,18.13,0.0,3,1,2012,81.62,325.19,1.27
368,18.61,0.0,4,1,2012,73.62,279.0,0.97
369,19.51,0.0,5,1,2012,80.38,165.44,0.77
370,18.56,0.0,6,1,2012,86.31,93.19,0.95
371,19.01,0.0,7,1,2012,83.38,67.44,1.17
372,19.41,0.0,8,1,2012,79.38,69.94,1.16
373,17.87,0.0,9,1,2012,85.81,62.69,1.46
374,17.08,0.0,10,1,2012,84.88,328.88,1.86
375,16.31,1.0,11,1,2012,74.69,327.38,2.28
376,13.21,1.0,12,1,2012,68.12,312.81,2.2
377,12.51,1.0,13,1,2012,73.12,304.38,2.41
378,12.43,1.0,14,1,2012,65.88,302.5,1.76
379,13.82,1.0,15,1,2012,60.44,320.38,1.35
380,16.19,1.0,16,1,2012,60.31,275.06,0.98
381,17.15,1.0,17,1,2012,71.94,197.44,1.69
382,18.7,0.0,18,1,2012,65.38,240.12,1.02
383,18.21,0.0,19,1,2012,72.56,122.62,1.29
384,18.35,0.0,20,1,2012,82.12,227.19,1.07
385,16.15,1.0,21,1,2012,75.56,304.25,2.27
386,14.05,1.0,22,1,2012,61.69,323.88,1.78
387,14.34,1.0,23,1,2012,59.94,312.44,1.3
388,15.34,1.0,24,1,2012,62.0,318.75,1.21
389,16.81,1.0,25,1,2012,61.88,273.5,1.07
390,17.42,1.0,26,1,2012,65.31,300.94,1.36
391,17.65,1.0,27,1,2012,67.94,312.19,2.02
392,17.54,1.0,28,1,2012,59.44,279.62,0.85
393,16.65,1.0,29,1,2012,69.25,328.12,2.11
394,16.9,1.0,30,1,2012,70.81,319.94,1.85
395,16.2,1.0,31,1,2012,60.88,334.81,2.25
396,16.15,1.0,1,2,2012,65.31,321.38,2.2
397,14.75,1.0,2,2,2012,56.5,320.12,2.05
398,15.53,1.0,3,2,2012,57.25,320.5,1.95
399,17.15,1.0,4,2,2012,53.56,321.44,1.58
400,18.73,1.0,5,2,2012,54.5,289.88,1.41
401,19.31,1.0,6,2,2012,65.0,297.81,2.05
402,20.48,1.0,7,2,2012,64.69,285.0,1.7
403,20.09,1.0,8,2,2012,76.19,212.06,1.61
404,19.59,1.0,9,2,2012,67.5,314.81,3.2
405,15.58,1.0,10,2,2012,47.19,315.25,2.39
406,15.73,1.0,11,2,2012,49.44,307.12,1.8
407,16.1,1.0,12,2,2012,51.88,254.69,1.71
408,18.9,1.0,13,2,2012,47.12,152.44,0.72
409,21.57,1.0,14,2,2012,59.94,214.56,1.0
410,23.16,0.0,15,2,2012,74.38,214.56,0.95
411,22.55,0.0,16,2,2012,76.69,198.94,1.0
412,21.77,0.0,17,2,2012,79.12,244.5,1.55
413,20.48,1.0,18,2,2012,61.38,313.19,2.47
414,19.45,1.0,19,2,2012,52.19,304.75,2.06
415,19.22,1.0,20,2,2012,52.88,296.5,1.79
416,20.47,1.0,21,2,2012,57.44,295.06,1.91
417,21.56,1.0,22,2,2012,56.19,312.5,1.43
418,22.65,1.0,23,2,2012,53.75,309.88,2.34
419,22.68,1.0,24,2,2012,51.88,304.12,2.58
420,23.19,1.0,25,2,2012,50.25,298.94,2.12
421,22.68,1.0,26,2,2012,49.5,300.69,2.58
422,21.07,1.0,27,2,2012,41.94,294.06,2.2
423,21.39,1.0,28,2,2012,42.75,248.5,1.81
424,22.76,0.0,29,2,2012,56.56,274.81,1.32
425,22.55,1.0,1,3,2012,41.44,248.69,1.36
426,22.85,1.0,2,3,2012,42.75,284.25,1.52
427,23.09,1.0,3,3,2012,37.62,311.75,1.73
428,23.12,1.0,4,3,2012,41.94,281.38,1.94
429,24.26,1.0,5,3,2012,47.62,276.81,1.81
430,25.81,1.0,6,3,2012,47.31,237.19,1.75
431,25.26,1.0,7,3,2012,48.31,260.38,1.6
432,24.86,1.0,8,3,2012,40.69,260.75,1.91
433,25.55,0.0,9,3,2012,44.5,216.06,1.08
434,24.1,0.0,10,3,2012,41.69,181.25,2.01
435,24.09,1.0,11,3,2012,32.31,159.62,1.46
436,25.08,1.0,12,3,2012,34.25,138.94,1.16
437,25.4,0.0,13,3,2012,43.75,195.5,1.39
438,22.87,0.0,14,3,2012,56.62,231.69,2.49
439,22.81,1.0,15,3,2012,44.69,300.25,2.09
440,23.78,1.0,16,3,2012,38.69,289.44,1.8
441,25.4,1.0,17,3,2012,32.5,294.56,1.03
442,25.58,1.0,18,3,2012,35.12,154.88,0.98
443,26.6,0.0,19,3,2012,48.44,171.81,1.18
444,27.73,1.0,20,3,2012,47.06,254.94,1.21
445,28.45,1.0,21,3,2012,36.81,277.44,1.84
446,26.88,1.0,22,3,2012,38.44,285.06,2.0
447,25.81,1.0,23,3,2012,22.56,288.94,1.62
448,25.77,1.0,24,3,2012,23.19,301.12,1.48
449,26.72,1.0,25,3,2012,26.56,286.38,1.53
450,27.37,1.0,26,3,2012,25.88,261.75,1.34
451,27.94,1.0,27,3,2012,34.5,259.12,1.62
452,28.98,1.0,28,3,2012,35.38,266.69,1.94
453,29.51,1.0,29,3,2012,34.81,276.56,2.21
454,30.01,1.0,30,3,2012,32.12,258.0,1.45
455,29.8,0.0,31,3,2012,35.38,113.25,1.2
456,29.48,0.0,1,4,2012,51.56,218.44,1.12
457,29.73,1.0,2,4,2012,49.94,205.75,1.57
458,30.0,1.0,3,4,2012,48.06,189.44,2.61
459,29.56,0.0,4,4,2012,57.38,237.25,1.41
460,29.43,0.0,5,4,2012,60.0,174.38,2.8
461,27.63,0.0,6,4,2012,72.94,163.06,2.6
462,28.41,0.0,7,4,2012,65.56,187.56,2.48
463,29.11,0.0,8,4,2012,68.25,168.81,3.44
464,29.15,0.0,9,4,2012,64.56,203.62,1.8
465,29.23,0.0,10,4,2012,67.38,142.88,1.65
466,29.39,0.0,11,4,2012,67.94,151.94,2.7
467,30.26,0.0,12,4,2012,63.31,173.69,2.05
468,30.4,0.0,13,4,2012,59.56,175.06,1.29
469,31.37,0.0,14,4,2012,53.0,216.5,1.99
470,31.36,1.0,15,4,2012,50.69,243.31,1.27
471,31.15,0.0,16,4,2012,43.31,202.94,1.12
472,30.97,1.0,17,4,2012,37.56,287.12,1.7
473,30.99,0.0,18,4,2012,50.69,230.0,2.29
474,32.37,0.0,19,4,2012,51.19,234.88,1.84
475,33.05,1.0,20,4,2012,47.62,232.38,1.39
476,31.81,0.0,21,4,2012,37.06,315.12,1.96
